id,regime
670_1955,dictatorship
670_1956,dictatorship
670_1957,dictatorship
670_1958,dictatorship
670_1959,dictatorship
670_1960,dictatorship
670_1961,dictatorship
670_1962,dictatorship
670_1963,dictatorship
670_1964,dictatorship
670_1965,dictatorship
670_1966,dictatorship
670_1967,dictatorship
670_1968,dictatorship
670_1969,dictatorship
670_1970,dictatorship
670_1971,dictatorship
670_1972,dictatorship
670_1973,dictatorship
670_1974,dictatorship
670_1975,dictatorship
670_1976,dictatorship
670_1977,dictatorship
670_1978,dictatorship
670_1979,dictatorship
670_1980,dictatorship
670_1981,dictatorship
670_1982,dictatorship
670_1983,dictatorship
670_1984,dictatorship
670_1985,dictatorship
670_1986,dictatorship
670_1987,dictatorship
670_1988,dictatorship
670_1989,dictatorship
670_1990,dictatorship
670_1991,dictatorship
670_1992,dictatorship
670_1993,dictatorship
670_1994,dictatorship
670_1995,dictatorship
670_1996,dictatorship
670_1997,dictatorship
670_1998,dictatorship
670_1999,dictatorship
670_2000,dictatorship
670_2001,dictatorship
670_2002,dictatorship
670_2003,dictatorship
670_2004,dictatorship
670_2005,dictatorship
670_2006,dictatorship
670_2007,dictatorship
670_2008,dictatorship
678_1946,dictatorship
678_1947,dictatorship
678_1948,dictatorship
678_1949,dictatorship
678_1950,dictatorship
678_1951,dictatorship
678_1952,dictatorship
678_1953,dictatorship
678_1954,dictatorship
678_1955,dictatorship
678_1956,dictatorship
678_1957,dictatorship
678_1958,dictatorship
678_1959,dictatorship
678_1960,dictatorship
678_1961,dictatorship
678_1962,no authority
678_1963,no authority
678_1964,no authority
678_1965,no authority
678_1966,no authority
678_1967,no authority
678_1968,dictatorship
678_1969,dictatorship
678_1970,dictatorship
678_1971,dictatorship
678_1972,dictatorship
678_1973,dictatorship
678_1974,dictatorship
678_1975,dictatorship
678_1976,dictatorship
678_1977,dictatorship
678_1978,dictatorship
678_1979,dictatorship
678_1980,dictatorship
678_1981,dictatorship
678_1982,dictatorship
678_1983,dictatorship
678_1984,dictatorship
678_1985,dictatorship
678_1986,dictatorship
678_1987,dictatorship
678_1988,dictatorship
678_1989,dictatorship
679_1990,dictatorship
679_1991,dictatorship
679_1992,dictatorship
679_1993,dictatorship
679_1994,dictatorship
679_1995,dictatorship
679_1996,dictatorship
679_1997,dictatorship
679_1998,dictatorship
679_1999,dictatorship
679_2000,dictatorship
679_2001,dictatorship
679_2002,dictatorship
679_2003,dictatorship
679_2004,dictatorship
679_2005,dictatorship
679_2006,dictatorship
679_2007,dictatorship
679_2008,dictatorship
680_1967,dictatorship
680_1968,dictatorship
680_1969,dictatorship
680_1970,dictatorship
680_1971,dictatorship
680_1972,dictatorship
680_1973,dictatorship
680_1974,dictatorship
680_1975,dictatorship
680_1976,dictatorship
680_1977,dictatorship
680_1978,dictatorship
680_1979,dictatorship
680_1980,dictatorship
680_1981,dictatorship
680_1982,dictatorship
680_1983,dictatorship
680_1984,dictatorship
680_1985,dictatorship
680_1986,dictatorship
680_1987,dictatorship
680_1988,dictatorship
680_1989,dictatorship
690_1961,dictatorship
690_1962,dictatorship
690_1963,dictatorship
690_1964,dictatorship
690_1965,dictatorship
690_1966,dictatorship
690_1967,dictatorship
690_1968,dictatorship
690_1969,dictatorship
690_1970,dictatorship
690_1971,dictatorship
690_1972,dictatorship
690_1973,dictatorship
690_1974,dictatorship
690_1975,dictatorship
690_1976,dictatorship
690_1977,dictatorship
690_1978,dictatorship
690_1979,dictatorship
690_1980,dictatorship
690_1981,dictatorship
690_1982,dictatorship
690_1983,dictatorship
690_1984,dictatorship
690_1985,dictatorship
690_1986,dictatorship
690_1987,dictatorship
690_1988,dictatorship
690_1989,dictatorship
690_1990,dictatorship
690_1991,dictatorship
690_1992,dictatorship
690_1993,dictatorship
690_1994,dictatorship
690_1995,dictatorship
690_1996,dictatorship
690_1997,dictatorship
690_1998,dictatorship
690_1999,dictatorship
690_2000,dictatorship
690_2001,dictatorship
690_2002,dictatorship
690_2003,dictatorship
690_2004,dictatorship
690_2005,dictatorship
690_2006,dictatorship
690_2007,dictatorship
690_2008,dictatorship
692_1971,dictatorship
692_1972,dictatorship
692_1973,dictatorship
692_1974,dictatorship
692_1975,dictatorship
692_1976,dictatorship
692_1977,dictatorship
692_1978,dictatorship
692_1979,dictatorship
692_1980,dictatorship
692_1981,dictatorship
692_1982,dictatorship
692_1983,dictatorship
692_1984,dictatorship
692_1985,dictatorship
692_1986,dictatorship
692_1987,dictatorship
692_1988,dictatorship
692_1989,dictatorship
692_1990,dictatorship
692_1991,dictatorship
692_1992,dictatorship
692_1993,dictatorship
692_1994,dictatorship
692_1995,dictatorship
692_1996,dictatorship
692_1997,dictatorship
692_1998,dictatorship
692_1999,dictatorship
692_2000,dictatorship
692_2001,dictatorship
692_2002,dictatorship
692_2003,dictatorship
692_2004,dictatorship
692_2005,dictatorship
692_2006,dictatorship
692_2007,dictatorship
692_2008,dictatorship
694_1971,dictatorship
694_1972,dictatorship
694_1973,dictatorship
694_1974,dictatorship
694_1975,dictatorship
694_1976,dictatorship
694_1977,dictatorship
694_1978,dictatorship
694_1979,dictatorship
694_1980,dictatorship
694_1981,dictatorship
694_1982,dictatorship
694_1983,dictatorship
694_1984,dictatorship
694_1985,dictatorship
694_1986,dictatorship
694_1987,dictatorship
694_1988,dictatorship
694_1989,dictatorship
694_1990,dictatorship
694_1991,dictatorship
694_1992,dictatorship
694_1993,dictatorship
694_1994,dictatorship
694_1995,dictatorship
694_1996,dictatorship
694_1997,dictatorship
694_1998,dictatorship
694_1999,dictatorship
694_2000,dictatorship
694_2001,dictatorship
694_2002,dictatorship
694_2003,dictatorship
694_2004,dictatorship
694_2005,dictatorship
694_2006,dictatorship
694_2007,dictatorship
694_2008,dictatorship
696_1971,dictatorship
696_1972,dictatorship
696_1973,dictatorship
696_1974,dictatorship
696_1975,dictatorship
696_1976,dictatorship
696_1977,dictatorship
696_1978,dictatorship
696_1979,dictatorship
696_1980,dictatorship
696_1981,dictatorship
696_1982,dictatorship
696_1983,dictatorship
696_1984,dictatorship
696_1985,dictatorship
696_1986,dictatorship
696_1987,dictatorship
696_1988,dictatorship
696_1989,dictatorship
696_1990,dictatorship
696_1991,dictatorship
696_1992,dictatorship
696_1993,dictatorship
696_1994,dictatorship
696_1995,dictatorship
696_1996,dictatorship
696_1997,dictatorship
696_1998,dictatorship
696_1999,dictatorship
696_2000,dictatorship
696_2001,dictatorship
696_2002,dictatorship
696_2003,dictatorship
696_2004,dictatorship
696_2005,dictatorship
696_2006,dictatorship
696_2007,dictatorship
696_2008,dictatorship
698_1971,dictatorship
698_1972,dictatorship
698_1973,dictatorship
698_1974,dictatorship
698_1975,dictatorship
698_1976,dictatorship
698_1977,dictatorship
698_1978,dictatorship
698_1979,dictatorship
698_1980,dictatorship
698_1981,dictatorship
698_1982,dictatorship
698_1983,dictatorship
698_1984,dictatorship
698_1985,dictatorship
698_1986,dictatorship
698_1987,dictatorship
698_1988,dictatorship
698_1989,dictatorship
698_1990,dictatorship
698_1991,dictatorship
698_1992,dictatorship
698_1993,dictatorship
698_1994,dictatorship
698_1995,dictatorship
698_1996,dictatorship
698_1997,dictatorship
698_1998,dictatorship
698_1999,dictatorship
698_2000,dictatorship
698_2001,dictatorship
698_2002,dictatorship
698_2003,dictatorship
698_2004,dictatorship
698_2005,dictatorship
698_2006,dictatorship
698_2007,dictatorship
698_2008,dictatorship
700_1946,dictatorship
700_1947,dictatorship
700_1948,dictatorship
700_1949,dictatorship
700_1950,dictatorship
700_1951,dictatorship
700_1952,dictatorship
700_1953,dictatorship
700_1954,dictatorship
700_1955,dictatorship
700_1956,dictatorship
700_1957,dictatorship
700_1958,dictatorship
700_1959,dictatorship
700_1960,dictatorship
700_1961,dictatorship
700_1962,dictatorship
700_1963,dictatorship
700_1964,dictatorship
700_1965,dictatorship
700_1966,dictatorship
700_1967,dictatorship
700_1968,dictatorship
700_1969,dictatorship
700_1970,dictatorship
700_1971,dictatorship
700_1972,dictatorship
700_1973,dictatorship
700_1974,dictatorship
700_1975,dictatorship
700_1976,dictatorship
700_1977,dictatorship
700_1978,no authority
700_1979,no authority
700_1980,no authority
700_1981,no authority
700_1982,no authority
700_1983,no authority
700_1984,no authority
700_1985,no authority
700_1986,no authority
700_1987,no authority
700_1988,no authority
700_1989,dictatorship
700_1990,dictatorship
700_1991,dictatorship
700_1992,no authority
700_1993,no authority
700_1994,no authority
700_1995,no authority
700_1996,dictatorship
700_1997,dictatorship
700_1998,dictatorship
700_1999,dictatorship
700_2000,dictatorship
700_2001,no authority
700_2002,no authority
700_2003,no authority
700_2004,no authority
700_2005,no authority
700_2006,no authority
700_2007,no authority
700_2008,no authority
701_1991,dictatorship
701_1992,dictatorship
701_1993,dictatorship
701_1994,dictatorship
701_1995,dictatorship
701_1996,dictatorship
701_1997,dictatorship
701_1998,dictatorship
701_1999,dictatorship
701_2000,dictatorship
701_2001,dictatorship
701_2002,dictatorship
701_2003,dictatorship
701_2004,dictatorship
701_2005,dictatorship
701_2006,dictatorship
701_2007,dictatorship
701_2008,dictatorship
702_1991,dictatorship
702_1992,no authority
702_1993,no authority
702_1994,dictatorship
702_1995,dictatorship
702_1996,dictatorship
702_1997,dictatorship
702_1998,dictatorship
702_1999,dictatorship
702_2000,dictatorship
702_2001,dictatorship
702_2002,dictatorship
702_2003,dictatorship
702_2004,dictatorship
702_2005,dictatorship
702_2006,dictatorship
702_2007,dictatorship
702_2008,dictatorship
703_1991,dictatorship
703_1992,dictatorship
703_1993,dictatorship
703_1994,dictatorship
703_1995,dictatorship
703_1996,dictatorship
703_1997,dictatorship
703_1998,dictatorship
703_1999,dictatorship
703_2000,dictatorship
703_2001,dictatorship
703_2002,dictatorship
703_2003,dictatorship
703_2004,dictatorship
703_2005,dictatorship
703_2006,democracy
703_2007,democracy
703_2008,democracy
704_1991,dictatorship
704_1992,dictatorship
704_1993,dictatorship
704_1994,dictatorship
704_1995,dictatorship
704_1996,dictatorship
704_1997,dictatorship
704_1998,dictatorship
704_1999,dictatorship
704_2000,dictatorship
704_2001,dictatorship
704_2002,dictatorship
704_2003,dictatorship
704_2004,dictatorship
704_2005,dictatorship
704_2006,dictatorship
704_2007,dictatorship
704_2008,dictatorship
705_1991,dictatorship
705_1992,dictatorship
705_1993,dictatorship
705_1994,dictatorship
705_1995,dictatorship
705_1996,dictatorship
705_1997,dictatorship
705_1998,dictatorship
705_1999,dictatorship
705_2000,dictatorship
705_2001,dictatorship
705_2002,dictatorship
705_2003,dictatorship
705_2004,dictatorship
705_2005,dictatorship
705_2006,dictatorship
705_2007,dictatorship
705_2008,dictatorship
710_1946,no authority
710_1947,no authority
710_1948,no authority
710_1949,no authority
710_1950,dictatorship
710_1951,dictatorship
710_1952,dictatorship
710_1953,dictatorship
710_1954,dictatorship
710_1955,dictatorship
710_1956,dictatorship
710_1957,dictatorship
710_1958,dictatorship
710_1959,dictatorship
710_1960,dictatorship
710_1961,dictatorship
710_1962,dictatorship
710_1963,dictatorship
710_1964,dictatorship
710_1965,dictatorship
710_1966,dictatorship
710_1967,dictatorship
710_1968,dictatorship
710_1969,dictatorship
710_1970,dictatorship
710_1971,dictatorship
710_1972,dictatorship
710_1973,dictatorship
710_1974,dictatorship
710_1975,dictatorship
710_1976,dictatorship
710_1977,dictatorship
710_1978,dictatorship
710_1979,dictatorship
710_1980,dictatorship
710_1981,dictatorship
710_1982,dictatorship
710_1983,dictatorship
710_1984,dictatorship
710_1985,dictatorship
710_1986,dictatorship
710_1987,dictatorship
710_1988,dictatorship
710_1989,dictatorship
710_1990,dictatorship
710_1991,dictatorship
710_1992,dictatorship
710_1993,dictatorship
710_1994,dictatorship
710_1995,dictatorship
710_1996,dictatorship
710_1997,dictatorship
710_1998,dictatorship
710_1999,dictatorship
710_2000,dictatorship
710_2001,dictatorship
710_2002,dictatorship
710_2003,dictatorship
710_2004,dictatorship
710_2005,dictatorship
710_2006,dictatorship
710_2007,dictatorship
710_2008,dictatorship
712_1946,dictatorship
712_1947,dictatorship
712_1948,dictatorship
712_1949,dictatorship
712_1950,dictatorship
712_1951,dictatorship
712_1952,dictatorship
712_1953,dictatorship
712_1954,dictatorship
712_1955,dictatorship
712_1956,dictatorship
712_1957,dictatorship
712_1958,dictatorship
712_1959,dictatorship
712_1960,dictatorship
712_1961,dictatorship
712_1962,dictatorship
712_1963,dictatorship
712_1964,dictatorship
712_1965,dictatorship
712_1966,dictatorship
712_1967,dictatorship
712_1968,dictatorship
712_1969,dictatorship
712_1970,dictatorship
712_1971,dictatorship
712_1972,dictatorship
712_1973,dictatorship
712_1974,dictatorship
712_1975,dictatorship
712_1976,dictatorship
712_1977,dictatorship
712_1978,dictatorship
712_1979,dictatorship
712_1980,dictatorship
712_1981,dictatorship
712_1982,dictatorship
712_1983,dictatorship
712_1984,dictatorship
712_1985,dictatorship
712_1986,dictatorship
712_1987,dictatorship
712_1988,dictatorship
712_1989,dictatorship
712_1990,dictatorship
712_1991,democracy
712_1992,democracy
712_1993,democracy
712_1994,democracy
712_1995,democracy
712_1996,democracy
712_1997,democracy
712_1998,democracy
712_1999,democracy
712_2000,democracy
712_2001,democracy
712_2002,democracy
712_2003,democracy
712_2004,democracy
712_2005,democracy
712_2006,democracy
712_2007,democracy
712_2008,democracy
713_1949,dictatorship
713_1950,dictatorship
713_1951,dictatorship
713_1952,dictatorship
713_1953,dictatorship
713_1954,dictatorship
713_1955,dictatorship
713_1956,dictatorship
713_1957,dictatorship
713_1958,dictatorship
713_1959,dictatorship
713_1960,dictatorship
713_1961,dictatorship
713_1962,dictatorship
713_1963,dictatorship
713_1964,dictatorship
713_1965,dictatorship
713_1966,dictatorship
713_1967,dictatorship
713_1968,dictatorship
713_1969,dictatorship
713_1970,dictatorship
713_1971,dictatorship
713_1972,dictatorship
713_1973,dictatorship
713_1974,dictatorship
713_1975,dictatorship
713_1976,dictatorship
713_1977,dictatorship
713_1978,dictatorship
713_1979,dictatorship
713_1980,dictatorship
713_1981,dictatorship
713_1982,dictatorship
713_1983,dictatorship
713_1984,dictatorship
713_1985,dictatorship
713_1986,dictatorship
713_1987,dictatorship
713_1988,dictatorship
713_1989,dictatorship
713_1990,dictatorship
713_1991,dictatorship
713_1992,dictatorship
713_1993,dictatorship
713_1994,dictatorship
713_1995,dictatorship
713_1996,dictatorship
713_1997,dictatorship
713_1998,dictatorship
713_1999,dictatorship
713_2000,dictatorship
713_2001,democracy
713_2002,democracy
713_2003,democracy
713_2004,democracy
713_2005,democracy
713_2006,democracy
713_2007,democracy
713_2008,democracy
731_1948,dictatorship
731_1949,dictatorship
731_1950,no authority
731_1951,no authority
731_1952,no authority
731_1953,no authority
731_1954,dictatorship
731_1955,dictatorship
731_1956,dictatorship
731_1957,dictatorship
731_1958,dictatorship
731_1959,dictatorship
731_1960,dictatorship
731_1961,dictatorship
731_1962,dictatorship
731_1963,dictatorship
731_1964,dictatorship
731_1965,dictatorship
731_1966,dictatorship
731_1967,dictatorship
731_1968,dictatorship
731_1969,dictatorship
731_1970,dictatorship
731_1971,dictatorship
731_1972,dictatorship
731_1973,dictatorship
731_1974,dictatorship
731_1975,dictatorship
731_1976,dictatorship
731_1977,dictatorship
731_1978,dictatorship
731_1979,dictatorship
731_1980,dictatorship
731_1981,dictatorship
731_1982,dictatorship
731_1983,dictatorship
731_1984,dictatorship
731_1985,dictatorship
731_1986,dictatorship
731_1987,dictatorship
731_1988,dictatorship
731_1989,dictatorship
731_1990,dictatorship
731_1991,dictatorship
731_1992,dictatorship
731_1993,dictatorship
731_1994,dictatorship
731_1995,dictatorship
731_1996,dictatorship
731_1997,dictatorship
731_1998,dictatorship
731_1999,dictatorship
731_2000,dictatorship
731_2001,dictatorship
731_2002,dictatorship
731_2003,dictatorship
731_2004,dictatorship
731_2005,dictatorship
731_2006,dictatorship
731_2007,dictatorship
731_2008,dictatorship
732_1948,dictatorship
732_1949,dictatorship
732_1950,no authority
732_1951,no authority
732_1952,no authority
732_1953,no authority
732_1954,dictatorship
732_1955,dictatorship
732_1956,dictatorship
732_1957,dictatorship
732_1958,dictatorship
732_1959,dictatorship
732_1960,dictatorship
732_1961,dictatorship
732_1962,dictatorship
732_1963,dictatorship
732_1964,dictatorship
732_1965,dictatorship
732_1966,dictatorship
732_1967,dictatorship
732_1968,dictatorship
732_1969,dictatorship
732_1970,dictatorship
732_1971,dictatorship
732_1972,dictatorship
732_1973,dictatorship
732_1974,dictatorship
732_1975,dictatorship
732_1976,dictatorship
732_1977,dictatorship
732_1978,dictatorship
732_1979,dictatorship
732_1980,dictatorship
732_1981,dictatorship
732_1982,dictatorship
732_1983,dictatorship
732_1984,dictatorship
732_1985,dictatorship
732_1986,dictatorship
732_1987,dictatorship
732_1988,dictatorship
732_1989,democracy
732_1990,democracy
732_1991,democracy
732_1992,democracy
732_1993,democracy
732_1994,democracy
732_1995,democracy
732_1996,democracy
732_1997,democracy
732_1998,democracy
732_1999,democracy
732_2000,democracy
732_2001,democracy
732_2002,democracy
732_2003,democracy
732_2004,democracy
732_2005,democracy
732_2006,democracy
732_2007,democracy
732_2008,democracy
740_1946,no authority
740_1947,no authority
740_1948,no authority
740_1949,no authority
740_1950,no authority
740_1951,no authority
740_1952,democracy
740_1953,democracy
740_1954,democracy
740_1955,democracy
740_1956,democracy
740_1957,democracy
740_1958,democracy
740_1959,democracy
740_1960,democracy
740_1961,democracy
740_1962,democracy
740_1963,democracy
740_1964,democracy
740_1965,democracy
740_1966,democracy
740_1967,democracy
740_1968,democracy
740_1969,democracy
740_1970,democracy
740_1971,democracy
740_1972,democracy
740_1973,democracy
740_1974,democracy
740_1975,democracy
740_1976,democracy
740_1977,democracy
740_1978,democracy
740_1979,democracy
740_1980,democracy
740_1981,democracy
740_1982,democracy
740_1983,democracy
740_1984,democracy
740_1985,democracy
740_1986,democracy
740_1987,democracy
740_1988,democracy
740_1989,democracy
740_1990,democracy
740_1991,democracy
740_1992,democracy
740_1993,democracy
740_1994,democracy
740_1995,democracy
740_1996,democracy
740_1997,democracy
740_1998,democracy
740_1999,democracy
740_2000,democracy
740_2001,democracy
740_2002,democracy
740_2003,democracy
740_2004,democracy
740_2005,democracy
740_2006,democracy
740_2007,democracy
740_2008,democracy
750_1947,democracy
750_1948,democracy
750_1949,democracy
750_1950,democracy
750_1951,democracy
750_1952,democracy
750_1953,democracy
750_1954,democracy
750_1955,democracy
750_1956,democracy
750_1957,democracy
750_1958,democracy
750_1959,democracy
750_1960,democracy
750_1961,democracy
750_1962,democracy
750_1963,democracy
750_1964,democracy
750_1965,democracy
750_1966,democracy
750_1967,democracy
750_1968,democracy
750_1969,democracy
750_1970,democracy
750_1971,democracy
750_1972,democracy
750_1973,democracy
750_1974,democracy
750_1975,democracy
750_1976,democracy
750_1977,democracy
750_1978,democracy
750_1979,democracy
750_1980,democracy
750_1981,democracy
750_1982,democracy
750_1983,democracy
750_1984,democracy
750_1985,democracy
750_1986,democracy
750_1987,democracy
750_1988,democracy
750_1989,democracy
750_1990,democracy
750_1991,democracy
750_1992,democracy
750_1993,democracy
750_1994,democracy
750_1995,democracy
750_1996,democracy
750_1997,democracy
750_1998,democracy
750_1999,democracy
750_2000,democracy
750_2001,democracy
750_2002,democracy
750_2003,democracy
750_2004,democracy
750_2005,democracy
750_2006,democracy
750_2007,democracy
750_2008,democracy
760_1971,dictatorship
760_1972,dictatorship
760_1973,dictatorship
760_1974,dictatorship
760_1975,dictatorship
760_1976,dictatorship
760_1977,dictatorship
760_1978,dictatorship
760_1979,dictatorship
760_1980,dictatorship
760_1981,dictatorship
760_1982,dictatorship
760_1983,dictatorship
760_1984,dictatorship
760_1985,dictatorship
760_1986,dictatorship
760_1987,dictatorship
760_1988,dictatorship
760_1989,dictatorship
760_1990,dictatorship
760_1991,dictatorship
760_1992,dictatorship
760_1993,dictatorship
760_1994,dictatorship
760_1995,dictatorship
760_1996,dictatorship
760_1997,dictatorship
760_1998,dictatorship
760_1999,dictatorship
760_2000,dictatorship
760_2001,dictatorship
760_2002,dictatorship
760_2003,dictatorship
760_2004,dictatorship
760_2005,dictatorship
760_2006,dictatorship
760_2007,dictatorship
760_2008,dictatorship
770_1947,dictatorship
770_1948,dictatorship
770_1949,dictatorship
770_1950,dictatorship
770_1951,dictatorship
770_1952,dictatorship
770_1953,dictatorship
770_1954,dictatorship
770_1955,dictatorship
770_1956,dictatorship
770_1957,dictatorship
770_1958,dictatorship
770_1959,dictatorship
770_1960,dictatorship
770_1961,dictatorship
770_1962,dictatorship
770_1963,dictatorship
770_1964,dictatorship
770_1965,dictatorship
770_1966,dictatorship
770_1967,dictatorship
770_1968,dictatorship
770_1969,dictatorship
770_1970,dictatorship
770_1971,dictatorship
770_1972,dictatorship
770_1973,dictatorship
770_1974,dictatorship
770_1975,dictatorship
770_1976,dictatorship
770_1977,dictatorship
770_1978,dictatorship
770_1979,dictatorship
770_1980,dictatorship
770_1981,dictatorship
770_1982,dictatorship
770_1983,dictatorship
770_1984,dictatorship
770_1985,dictatorship
770_1986,dictatorship
770_1987,dictatorship
770_1988,dictatorship
770_1989,democracy
770_1990,democracy
770_1991,democracy
770_1992,democracy
770_1993,democracy
770_1994,democracy
770_1995,democracy
770_1996,democracy
770_1997,democracy
770_1998,democracy
770_1999,democracy
770_2000,dictatorship
770_2001,dictatorship
770_2002,dictatorship
770_2003,dictatorship
770_2004,dictatorship
770_2005,dictatorship
770_2006,dictatorship
770_2007,dictatorship
770_2008,dictatorship
771_1971,dictatorship
771_1972,dictatorship
771_1973,dictatorship
771_1974,dictatorship
771_1975,dictatorship
771_1976,dictatorship
771_1977,dictatorship
771_1978,dictatorship
771_1979,dictatorship
771_1980,dictatorship
771_1981,dictatorship
771_1982,dictatorship
771_1983,dictatorship
771_1984,dictatorship
771_1985,dictatorship
771_1986,dictatorship
771_1987,dictatorship
771_1988,dictatorship
771_1989,dictatorship
771_1990,dictatorship
771_1991,dictatorship
771_1992,democracy
771_1993,democracy
771_1994,democracy
771_1995,democracy
771_1996,democracy
771_1997,democracy
771_1998,democracy
771_1999,democracy
771_2000,democracy
771_2001,democracy
771_2002,democracy
771_2003,democracy
771_2004,democracy
771_2005,democracy
771_2006,democracy
771_2007,democracy
771_2008,democracy
775_1948,democracy
775_1949,democracy
775_1950,democracy
775_1951,democracy
775_1952,democracy
775_1953,democracy
775_1954,democracy
775_1955,democracy
775_1956,democracy
775_1957,democracy
775_1958,democracy
775_1959,dictatorship
775_1960,dictatorship
775_1961,democracy
775_1962,democracy
775_1963,dictatorship
775_1964,no authority
775_1965,no authority
775_1966,no authority
775_1967,no authority
775_1968,no authority
775_1969,no authority
775_1970,no authority
775_1971,dictatorship
775_1972,dictatorship
775_1973,dictatorship
775_1974,dictatorship
775_1975,dictatorship
775_1976,dictatorship
775_1977,dictatorship
775_1978,dictatorship
775_1979,dictatorship
775_1980,dictatorship
775_1981,dictatorship
775_1982,dictatorship
775_1983,dictatorship
775_1984,dictatorship
775_1985,dictatorship
775_1986,dictatorship
775_1987,dictatorship
775_1988,dictatorship
775_1989,dictatorship
775_1990,dictatorship
775_1991,dictatorship
775_1992,dictatorship
775_1993,dictatorship
775_1994,dictatorship
775_1995,dictatorship
775_1996,dictatorship
775_1997,dictatorship
775_1998,dictatorship
775_1999,dictatorship
775_2000,dictatorship
775_2001,dictatorship
775_2002,dictatorship
775_2003,dictatorship
775_2004,dictatorship
775_2005,dictatorship
775_2006,dictatorship
775_2007,dictatorship
775_2008,dictatorship
780_1948,democracy
780_1949,democracy
780_1950,democracy
780_1951,democracy
780_1952,democracy
780_1953,democracy
780_1954,democracy
780_1955,democracy
780_1956,democracy
780_1957,democracy
780_1958,democracy
780_1959,democracy
780_1960,democracy
780_1961,democracy
780_1962,democracy
780_1963,democracy
780_1964,democracy
780_1965,democracy
780_1966,democracy
780_1967,democracy
780_1968,democracy
780_1969,democracy
780_1970,democracy
780_1971,democracy
780_1972,democracy
780_1973,democracy
780_1974,democracy
780_1975,democracy
780_1976,democracy
780_1977,democracy
780_1978,dictatorship
780_1979,dictatorship
780_1980,dictatorship
780_1981,dictatorship
780_1982,dictatorship
780_1983,dictatorship
780_1984,dictatorship
780_1985,dictatorship
780_1986,dictatorship
780_1987,dictatorship
780_1988,dictatorship
780_1989,dictatorship
780_1990,no authority
780_1991,no authority
780_1992,no authority
780_1993,no authority
780_1994,no authority
780_1995,no authority
780_1996,no authority
780_1997,no authority
780_1998,no authority
780_1999,no authority
780_2000,no authority
780_2001,no authority
780_2002,democracy
780_2003,democracy
780_2004,democracy
780_2005,democracy
780_2006,no authority
780_2007,no authority
780_2008,no authority
781_1965,dictatorship
781_1966,dictatorship
781_1967,dictatorship
781_1968,dictatorship
781_1969,dictatorship
781_1970,dictatorship
781_1971,dictatorship
781_1972,dictatorship
781_1973,dictatorship
781_1974,dictatorship
781_1975,dictatorship
781_1976,dictatorship
781_1977,dictatorship
781_1978,dictatorship
781_1979,dictatorship
781_1980,dictatorship
781_1981,dictatorship
781_1982,dictatorship
781_1983,dictatorship
781_1984,dictatorship
781_1985,dictatorship
781_1986,dictatorship
781_1987,dictatorship
781_1988,dictatorship
781_1989,dictatorship
781_1990,dictatorship
781_1991,dictatorship
781_1992,dictatorship
781_1993,dictatorship
781_1994,dictatorship
781_1995,dictatorship
781_1996,dictatorship
781_1997,dictatorship
781_1998,dictatorship
781_1999,dictatorship
781_2000,dictatorship
781_2001,dictatorship
781_2002,dictatorship
781_2003,dictatorship
781_2004,dictatorship
781_2005,dictatorship
781_2006,dictatorship
781_2007,dictatorship
781_2008,dictatorship
790_1946,dictatorship
790_1947,dictatorship
790_1948,dictatorship
790_1949,dictatorship
790_1950,dictatorship
790_1951,dictatorship
790_1952,dictatorship
790_1953,dictatorship
790_1954,dictatorship
790_1955,dictatorship
790_1956,dictatorship
790_1957,dictatorship
790_1958,dictatorship
790_1959,dictatorship
790_1960,dictatorship
790_1961,dictatorship
790_1962,dictatorship
790_1963,dictatorship
790_1964,dictatorship
790_1965,dictatorship
790_1966,dictatorship
790_1967,dictatorship
790_1968,dictatorship
790_1969,dictatorship
790_1970,dictatorship
790_1971,dictatorship
790_1972,dictatorship
790_1973,dictatorship
790_1974,dictatorship
790_1975,dictatorship
790_1976,dictatorship
790_1977,dictatorship
790_1978,dictatorship
790_1979,dictatorship
790_1980,dictatorship
790_1981,dictatorship
790_1982,dictatorship
790_1983,dictatorship
790_1984,dictatorship
790_1985,dictatorship
790_1986,dictatorship
790_1987,dictatorship
790_1988,dictatorship
790_1989,dictatorship
790_1990,dictatorship
790_1991,dictatorship
790_1992,democracy
790_1993,democracy
790_1994,democracy
790_1995,democracy
790_1996,democracy
790_1997,democracy
790_1998,democracy
790_1999,democracy
790_2000,democracy
790_2001,democracy
790_2002,no authority
790_2003,no authority
790_2004,no authority
790_2005,no authority
790_2006,democracy
790_2007,democracy
790_2008,democracy
800_1946,dictatorship
800_1947,dictatorship
800_1948,dictatorship
800_1949,dictatorship
800_1950,dictatorship
800_1951,dictatorship
800_1952,dictatorship
800_1953,dictatorship
800_1954,dictatorship
800_1955,dictatorship
800_1956,dictatorship
800_1957,dictatorship
800_1958,dictatorship
800_1959,dictatorship
800_1960,dictatorship
800_1961,dictatorship
800_1962,dictatorship
800_1963,dictatorship
800_1964,dictatorship
800_1965,dictatorship
800_1966,dictatorship
800_1967,dictatorship
800_1968,dictatorship
800_1969,dictatorship
800_1970,dictatorship
800_1971,dictatorship
800_1972,dictatorship
800_1973,dictatorship
800_1974,dictatorship
800_1975,dictatorship
800_1976,democracy
800_1977,dictatorship
800_1978,dictatorship
800_1979,dictatorship
800_1980,democracy
800_1981,democracy
800_1982,democracy
800_1983,democracy
800_1984,democracy
800_1985,democracy
