region,city_capital,date,es_family,number_of_oik,all_votes,candidate_votes,candidate_percent,deputy,sex,DOB,exactly_age,age,party,education_wth_na,education_wtht_na,work_binary_status,personality_urls
Читинская область,г. Чита,2009-03-01,Mixed,7,5159,691,13.3940686179492,0,Ж,1977-02-10,32.0520547945206,32,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994107
Читинская область,г. Чита,2009-03-01,Mixed,15,5478,403,7.35669952537422,0,М,1980-12-24,28.1835616438356,29,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994112
Читинская область,г. Чита,2009-03-01,Mixed,9,5677,468,8.24379073454289,0,Ж,1960-04-13,48.8821917808219,49,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994109
Читинская область,г. Чита,2009-03-01,Mixed,13,4514,713,15.7953035002215,0,М,1956-10-08,52.3945205479452,53,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994356
Читинская область,г. Чита,2009-03-01,Mixed,13,4514,655,14.5104120513957,0,М,1956-05-01,52.8328767123288,53,КПРФ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994263
Читинская область,г. Чита,2009-03-01,Mixed,7,5159,936,18.1430509788719,0,М,1969-10-22,39.3561643835616,40,КПРФ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994259
Читинская область,г. Чита,2009-03-01,Mixed,13,4514,1252,27.7359326539654,0,М,1962-08-26,46.5123287671233,47,САМОВЫДВИЖЕНИЕ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475403087305
Читинская область,г. Чита,2009-03-01,Mixed,10,6282,2675,42.5819802610634,1,М,1962-10-06,46.4,47,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994297
Читинская область,г. Чита,2009-03-01,Mixed,12,5026,2193,43.633107839236,0,Ж,1954-07-07,54.6493150684932,55,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994355
Читинская область,г. Чита,2009-03-01,Mixed,2,4649,2703,58.1415358141536,1,М,1971-04-16,37.8739726027397,38,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994287
Читинская область,г. Чита,2009-03-01,Mixed,14,4689,961,20.4947750053316,0,М,1972-12-10,36.2219178082192,37,САМОВЫДВИЖЕНИЕ,профессиональное,профессиональное,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475403087314
Читинская область,г. Чита,2009-03-01,Mixed,12,5026,2195,43.6729009152407,1,М,1954-07-22,54.6082191780822,55,ЕДРО,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994299
Читинская область,г. Чита,2009-03-01,Mixed,9,5677,72,1.26827549762198,0,М,1980-02-17,29.0328767123288,29,САМОВЫДВИЖЕНИЕ,школьное,школьное,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402887964
Читинская область,г. Чита,2009-03-01,Mixed,6,5747,1950,33.9307464764225,0,М,1950-05-02,58.8301369863014,59,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994351
Читинская область,г. Чита,2009-03-01,Mixed,2,4649,1204,25.8980425898043,0,М,1960-09-07,48.4794520547945,49,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994345
Читинская область,г. Чита,2009-03-01,Mixed,13,4514,1894,41.9583517944174,1,Ж,1961-08-25,47.5150684931507,48,ЕДРО,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=475402993659&vrn=475402993655&region=92&global=&sub_region=0&prver=1&pronetvd=1&cuiknum=null&type=341&vibid=475402994300
Читинская область,г. Чита,2014-09-14,Plural,22,1110,316,28.4684684684685,0,Ж,1977-07-27,37.1342465753425,37,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027110305
Читинская область,г. Чита,2014-09-14,Plural,27,1426,21,1.4726507713885,0,Ж,1952-07-02,62.2027397260274,62,САМОВЫДВИЖЕНИЕ,профессиональное,профессиональное,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124512
Читинская область,г. Чита,2014-09-14,Plural,19,1349,55,4.07709414381023,0,М,1981-12-03,32.7808219178082,33,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027110344
Читинская область,г. Чита,2014-09-14,Plural,4,1312,506,38.5670731707317,0,М,1951-04-18,63.4082191780822,63,САМОВЫДВИЖЕНИЕ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155199
Читинская область,г. Чита,2014-09-14,Plural,7,1080,748,69.2592592592593,1,М,1970-08-11,44.0931506849315,44,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155733
Читинская область,г. Чита,2014-09-14,Plural,12,1920,295,15.3645833333333,0,Ж,1965-06-11,49.2602739726027,49,ЛДПР,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754028131725
Читинская область,г. Чита,2014-09-14,Plural,12,1920,179,9.32291666666667,0,Ж,1989-02-02,25.613698630137,25,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754028132065
Читинская область,г. Чита,2014-09-14,Plural,8,1195,286,23.9330543933054,0,М,1973-07-21,41.1506849315069,41,САМОВЫДВИЖЕНИЕ,школьное,absent_information,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155255
Читинская область,г. Чита,2014-09-14,Plural,27,1426,60,4.20757363253857,0,Ж,1962-01-24,52.6383561643836,52,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030125156
Читинская область,г. Чита,2014-09-14,Plural,18,859,62,7.21769499417928,0,М,1977-07-11,37.1780821917808,37,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027110123
Читинская область,г. Чита,2014-09-14,Plural,3,957,486,50.7836990595611,1,М,1972-02-15,42.5780821917808,42,ЕДРО,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155655
Читинская область,г. Чита,2014-09-14,Plural,27,1426,63,4.4179523141655,0,М,1978-02-21,36.5616438356164,36,ЛДПР,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124728
Читинская область,г. Чита,2014-09-14,Plural,25,994,475,47.7867203219316,1,М,1967-04-15,47.4164383561644,47,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124870
Читинская область,г. Чита,2014-09-14,Plural,28,1229,59,4.8006509357201,0,М,1988-08-03,26.1150684931507,26,ЛДПР,профессиональное,профессиональное,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124972
Читинская область,г. Чита,2014-09-14,Plural,3,957,69,7.21003134796238,0,М,1983-09-15,30.9972602739726,31,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155368
Читинская область,г. Чита,2014-09-14,Plural,1,1414,343,24.2574257425743,0,М,1980-07-09,34.1835616438356,34,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155036
Читинская область,г. Чита,2014-09-14,Plural,18,859,139,16.1816065192084,0,Ж,1974-09-21,39.9808219178082,40,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027110319
Читинская область,г. Чита,2014-09-14,Plural,3,957,140,14.6290491118077,0,Ж,1950-12-05,63.7753424657534,64,КПРФ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155922
Читинская область,г. Чита,2014-09-14,Plural,1,1414,702,49.6463932107496,1,М,1978-02-12,36.586301369863,36,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155591
Читинская область,г. Чита,2014-09-14,Plural,15,1090,252,23.1192660550459,0,М,1966-09-08,48.0164383561644,48,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754028132079
Читинская область,г. Чита,2014-09-14,Plural,25,994,136,13.682092555332,0,М,1957-12-29,56.7095890410959,57,ЛДПР,школьное,школьное,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124754
Читинская область,г. Чита,2014-09-14,Plural,29,1837,136,7.40337506804573,0,М,1958-02-05,56.6054794520548,56,ЕДРО,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030125008
Читинская область,г. Чита,2014-09-14,Plural,21,645,110,17.0542635658915,0,Ж,1979-06-02,35.2849315068493,35,СПРАВЕДЛИВАЯ РОССИЯ,школьное,absent_information,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027110403
Читинская область,г. Чита,2014-09-14,Plural,10,1708,980,57.3770491803279,1,М,1981-02-18,33.5698630136986,33,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029156147
Читинская область,г. Чита,2014-09-14,Plural,29,1837,426,23.1899836690256,0,М,1979-11-15,34.8301369863014,35,КПРФ,профессиональное,профессиональное,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030125191
Читинская область,г. Чита,2014-09-14,Plural,5,1031,113,10.9602327837051,0,М,1979-10-06,34.9397260273973,35,ЛДПР,профессиональное,absent_information,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155292
Читинская область,г. Чита,2014-09-14,Plural,26,920,308,33.4782608695652,1,Ж,1961-08-25,53.0547945205479,53,ЕДРО,школьное,absent_information,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124906
Читинская область,г. Чита,2014-09-14,Plural,29,1837,343,18.6717474142624,0,М,1986-07-30,28.1260273972603,28,small party,высшее,высшее,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124984
Читинская область,г. Чита,2014-09-14,Plural,30,1356,208,15.3392330383481,0,М,1979-06-03,35.2821917808219,35,САМОВЫДВИЖЕНИЕ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030124595
Читинская область,г. Чита,2014-09-14,Plural,11,1296,103,7.94753086419753,0,М,1986-04-04,28.4465753424658,28,САМОВЫДВИЖЕНИЕ,школьное,школьное,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=2752000735142&vrn=2752000735115&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029155242
Читинская область,г. Чита,2019-09-08,Plural,4,2305,514,22.2993492407809,0,М,1986-05-04,33.3469945355191,33,ЛДПР,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029237787
Читинская область,г. Чита,2019-09-08,Plural,22,2192,264,12.043795620438,0,М,1952-07-27,67.1174863387978,67,САМОВЫДВИЖЕНИЕ,школьное,absent_information,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027147249
Читинская область,г. Чита,2019-09-08,Plural,15,2489,282,11.3298513459221,0,М,1994-01-26,25.6164383561644,25,ЛДПР,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=27520001171157
Читинская область,г. Чита,2019-09-08,Plural,20,1705,823,48.2697947214076,1,М,1968-08-11,51.0765027322404,51,ЕДРО,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027146692
Читинская область,г. Чита,2019-09-08,Plural,3,2026,350,17.2754195459033,0,М,1990-12-16,28.7287671232877,29,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029238103
Читинская область,г. Чита,2019-09-08,Plural,7,2064,163,7.89728682170543,0,М,1988-12-13,30.7369863013699,31,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029237673
Читинская область,г. Чита,2019-09-08,Plural,17,2273,82,3.60756709194897,0,Ж,1998-03-16,21.4808743169399,21,САМОВЫДВИЖЕНИЕ,высшее,высшее,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754028176564
Читинская область,г. Чита,2019-09-08,Plural,4,2305,515,22.3427331887202,0,М,1980-05-08,39.3360655737705,39,КПРФ,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029238016
Читинская область,г. Чита,2019-09-08,Plural,27,1920,537,27.96875,1,М,1981-06-29,38.1939890710383,38,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030172815
Читинская область,г. Чита,2019-09-08,Plural,13,2146,255,11.8825722273998,0,М,1989-07-28,30.1147540983607,30,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754028176573
Читинская область,г. Чита,2019-09-08,Plural,29,8252,474,5.74406204556471,0,М,1989-10-14,29.9013698630137,30,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030173175
Читинская область,г. Чита,2019-09-08,Plural,2,2732,158,5.78330893118594,0,Ж,1982-03-26,37.4535519125683,37,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029237109
Читинская область,г. Чита,2019-09-08,Plural,25,2087,143,6.85194058457115,0,М,1961-08-01,58.103825136612,58,САМОВЫДВИЖЕНИЕ,школьное,absent_information,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030173484
Читинская область,г. Чита,2019-09-08,Plural,25,2087,224,10.7331097268807,0,М,1952-01-12,67.654794520548,67,САМОВЫДВИЖЕНИЕ,профессиональное,профессиональное,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030173711
Читинская область,г. Чита,2019-09-08,Plural,3,2026,331,16.3376110562685,0,М,1985-04-30,34.3579234972678,34,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029237936
Читинская область,г. Чита,2019-09-08,Plural,16,2650,627,23.6603773584906,0,М,1968-03-17,51.4781420765027,51,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754028175913
Читинская область,г. Чита,2019-09-08,Plural,11,10356,884,8.53611432985709,0,М,1989-12-28,29.6958904109589,30,ЕДРО,профессиональное,профессиональное,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029236427
Читинская область,г. Чита,2019-09-08,Plural,29,8252,1054,12.772661173049,0,М,1981-03-07,38.5054644808743,38,ЕДРО,высшее,высшее,governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030172376
Читинская область,г. Чита,2019-09-08,Plural,9,2832,741,26.1652542372881,0,М,1993-10-14,25.9013698630137,26,ЛДПР,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029237775
Читинская область,г. Чита,2019-09-08,Plural,29,8252,610,7.39214735821619,0,Ж,1982-08-10,37.0792349726776,37,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030173837
Читинская область,г. Чита,2019-09-08,Plural,19,1870,486,25.9893048128342,0,М,1986-05-21,33.3005464480874,33,ЛДПР,профессиональное,профессиональное,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754027147342
Читинская область,г. Чита,2019-09-08,Plural,2,2732,1608,58.8579795021962,1,М,1978-02-12,41.5698630136986,41,ЕДРО,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029236495
Читинская область,г. Чита,2019-09-08,Plural,9,2832,880,31.0734463276836,0,М,1992-12-12,26.7397260273973,27,КПРФ,школьное,absent_information,absent_information,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754029237749
Читинская область,г. Чита,2019-09-08,Plural,27,1920,385,20.0520833333333,0,Ж,1983-02-04,36.5917808219178,36,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030171645
Читинская область,г. Чита,2019-09-08,Plural,26,2144,273,12.7332089552239,0,Ж,1985-10-20,33.8849315068493,34,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.zabkray.vybory.izbirkom.ru/region/region/zabkray?action=show&root=1&tvd=27520001163969&vrn=27520001163965&region=92&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=4754030172615
