polityIV_ccode,polityIV_country,year,polity,polity2,id
700,Afghanistan,1867,-6,-6,700_1867
700,Afghanistan,1868,-6,-6,700_1868
700,Afghanistan,1869,-6,-6,700_1869
700,Afghanistan,1870,-6,-6,700_1870
700,Afghanistan,1871,-6,-6,700_1871
700,Afghanistan,1872,-6,-6,700_1872
700,Afghanistan,1873,-6,-6,700_1873
700,Afghanistan,1874,-6,-6,700_1874
700,Afghanistan,1875,-6,-6,700_1875
700,Afghanistan,1876,-6,-6,700_1876
700,Afghanistan,1877,-6,-6,700_1877
700,Afghanistan,1878,-6,-6,700_1878
700,Afghanistan,1879,-6,-6,700_1879
700,Afghanistan,1880,-6,-6,700_1880
700,Afghanistan,1881,-6,-6,700_1881
700,Afghanistan,1882,-6,-6,700_1882
700,Afghanistan,1883,-6,-6,700_1883
700,Afghanistan,1884,-6,-6,700_1884
700,Afghanistan,1885,-6,-6,700_1885
700,Afghanistan,1886,-6,-6,700_1886
700,Afghanistan,1887,-6,-6,700_1887
700,Afghanistan,1888,-6,-6,700_1888
700,Afghanistan,1889,-6,-6,700_1889
700,Afghanistan,1890,-6,-6,700_1890
700,Afghanistan,1891,-6,-6,700_1891
700,Afghanistan,1892,-6,-6,700_1892
700,Afghanistan,1893,-6,-6,700_1893
700,Afghanistan,1894,-6,-6,700_1894
700,Afghanistan,1895,-6,-6,700_1895
700,Afghanistan,1896,-6,-6,700_1896
700,Afghanistan,1897,-6,-6,700_1897
700,Afghanistan,1898,-6,-6,700_1898
700,Afghanistan,1899,-6,-6,700_1899
700,Afghanistan,1900,-6,-6,700_1900
700,Afghanistan,1901,-6,-6,700_1901
700,Afghanistan,1902,-6,-6,700_1902
700,Afghanistan,1903,-6,-6,700_1903
700,Afghanistan,1904,-6,-6,700_1904
700,Afghanistan,1905,-6,-6,700_1905
700,Afghanistan,1906,-6,-6,700_1906
700,Afghanistan,1907,-6,-6,700_1907
700,Afghanistan,1908,-6,-6,700_1908
700,Afghanistan,1909,-6,-6,700_1909
700,Afghanistan,1910,-6,-6,700_1910
700,Afghanistan,1911,-6,-6,700_1911
700,Afghanistan,1912,-6,-6,700_1912
700,Afghanistan,1913,-6,-6,700_1913
700,Afghanistan,1914,-6,-6,700_1914
700,Afghanistan,1915,-6,-6,700_1915
700,Afghanistan,1916,-6,-6,700_1916
700,Afghanistan,1917,-6,-6,700_1917
700,Afghanistan,1918,-6,-6,700_1918
700,Afghanistan,1919,-6,-6,700_1919
700,Afghanistan,1920,-6,-6,700_1920
700,Afghanistan,1921,-6,-6,700_1921
700,Afghanistan,1922,-6,-6,700_1922
700,Afghanistan,1923,-6,-6,700_1923
700,Afghanistan,1924,-6,-6,700_1924
700,Afghanistan,1925,-6,-6,700_1925
700,Afghanistan,1926,-6,-6,700_1926
700,Afghanistan,1927,-6,-6,700_1927
700,Afghanistan,1928,-6,-6,700_1928
700,Afghanistan,1929,-6,-6,700_1929
700,Afghanistan,1930,-6,-6,700_1930
700,Afghanistan,1931,-6,-6,700_1931
700,Afghanistan,1932,-6,-6,700_1932
700,Afghanistan,1933,-6,-6,700_1933
700,Afghanistan,1934,-6,-6,700_1934
700,Afghanistan,1935,-8,-8,700_1935
700,Afghanistan,1936,-8,-8,700_1936
700,Afghanistan,1937,-8,-8,700_1937
700,Afghanistan,1938,-8,-8,700_1938
700,Afghanistan,1939,-8,-8,700_1939
700,Afghanistan,1940,-8,-8,700_1940
700,Afghanistan,1941,-8,-8,700_1941
700,Afghanistan,1942,-8,-8,700_1942
700,Afghanistan,1943,-8,-8,700_1943
700,Afghanistan,1944,-8,-8,700_1944
700,Afghanistan,1945,-10,-10,700_1945
700,Afghanistan,1946,-10,-10,700_1946
700,Afghanistan,1947,-10,-10,700_1947
700,Afghanistan,1948,-10,-10,700_1948
700,Afghanistan,1949,-10,-10,700_1949
700,Afghanistan,1950,-10,-10,700_1950
700,Afghanistan,1951,-10,-10,700_1951
700,Afghanistan,1952,-10,-10,700_1952
700,Afghanistan,1953,-10,-10,700_1953
700,Afghanistan,1954,-10,-10,700_1954
700,Afghanistan,1955,-10,-10,700_1955
700,Afghanistan,1956,-10,-10,700_1956
700,Afghanistan,1957,-10,-10,700_1957
700,Afghanistan,1958,-10,-10,700_1958
700,Afghanistan,1959,-10,-10,700_1959
700,Afghanistan,1960,-10,-10,700_1960
700,Afghanistan,1961,-10,-10,700_1961
700,Afghanistan,1962,-10,-10,700_1962
700,Afghanistan,1963,-10,-10,700_1963
700,Afghanistan,1964,-7,-7,700_1964
700,Afghanistan,1965,-7,-7,700_1965
700,Afghanistan,1966,-7,-7,700_1966
700,Afghanistan,1967,-7,-7,700_1967
700,Afghanistan,1968,-7,-7,700_1968
700,Afghanistan,1969,-7,-7,700_1969
700,Afghanistan,1970,-7,-7,700_1970
700,Afghanistan,1971,-7,-7,700_1971
700,Afghanistan,1972,-7,-7,700_1972
700,Afghanistan,1973,-7,-7,700_1973
700,Afghanistan,1974,-7,-7,700_1974
700,Afghanistan,1975,-7,-7,700_1975
700,Afghanistan,1976,-7,-7,700_1976
700,Afghanistan,1977,-7,-7,700_1977
700,Afghanistan,1978,-77,0,700_1978
700,Afghanistan,1979,-66,NA,700_1979
700,Afghanistan,1980,-66,NA,700_1980
700,Afghanistan,1981,-66,NA,700_1981
700,Afghanistan,1982,-66,NA,700_1982
700,Afghanistan,1983,-66,NA,700_1983
700,Afghanistan,1984,-66,NA,700_1984
700,Afghanistan,1985,-66,NA,700_1985
700,Afghanistan,1986,-66,NA,700_1986
700,Afghanistan,1987,-66,NA,700_1987
700,Afghanistan,1988,-66,NA,700_1988
700,Afghanistan,1989,-8,-8,700_1989
700,Afghanistan,1990,-8,-8,700_1990
700,Afghanistan,1991,-8,-8,700_1991
700,Afghanistan,1992,-77,0,700_1992
700,Afghanistan,1993,-77,0,700_1993
700,Afghanistan,1994,-77,0,700_1994
700,Afghanistan,1995,-77,0,700_1995
700,Afghanistan,1996,-7,-7,700_1996
700,Afghanistan,1997,-7,-7,700_1997
700,Afghanistan,1998,-7,-7,700_1998
700,Afghanistan,1999,-7,-7,700_1999
700,Afghanistan,2000,-7,-7,700_2000
700,Afghanistan,2001,-66,NA,700_2001
700,Afghanistan,2002,-66,NA,700_2002
700,Afghanistan,2003,-66,NA,700_2003
700,Afghanistan,2004,-66,NA,700_2004
700,Afghanistan,2005,-66,NA,700_2005
700,Afghanistan,2006,-66,NA,700_2006
700,Afghanistan,2007,-66,NA,700_2007
700,Afghanistan,2008,-66,NA,700_2008
700,Afghanistan,2009,-66,NA,700_2009
700,Afghanistan,2010,-66,NA,700_2010
700,Afghanistan,2011,-66,NA,700_2011
700,Afghanistan,2012,-66,NA,700_2012
700,Afghanistan,2013,-66,NA,700_2013
700,Afghanistan,2014,-1,-1,700_2014
700,Afghanistan,2015,-1,-1,700_2015
700,Afghanistan,2016,-1,-1,700_2016
700,Afghanistan,2017,-1,-1,700_2017
700,Afghanistan,2018,-1,-1,700_2018
701,Turkmenistan,1991,-8,-8,701_1991
701,Turkmenistan,1992,-9,-9,701_1992
701,Turkmenistan,1993,-9,-9,701_1993
701,Turkmenistan,1994,-9,-9,701_1994
701,Turkmenistan,1995,-9,-9,701_1995
701,Turkmenistan,1996,-9,-9,701_1996
701,Turkmenistan,1997,-9,-9,701_1997
701,Turkmenistan,1998,-9,-9,701_1998
701,Turkmenistan,1999,-9,-9,701_1999
701,Turkmenistan,2000,-9,-9,701_2000
701,Turkmenistan,2001,-9,-9,701_2001
701,Turkmenistan,2002,-9,-9,701_2002
701,Turkmenistan,2003,-9,-9,701_2003
701,Turkmenistan,2004,-9,-9,701_2004
701,Turkmenistan,2005,-9,-9,701_2005
701,Turkmenistan,2006,-9,-9,701_2006
701,Turkmenistan,2007,-9,-9,701_2007
701,Turkmenistan,2008,-9,-9,701_2008
701,Turkmenistan,2009,-9,-9,701_2009
701,Turkmenistan,2010,-9,-9,701_2010
701,Turkmenistan,2011,-9,-9,701_2011
701,Turkmenistan,2012,-9,-9,701_2012
701,Turkmenistan,2013,-8,-8,701_2013
701,Turkmenistan,2014,-8,-8,701_2014
701,Turkmenistan,2015,-8,-8,701_2015
701,Turkmenistan,2016,-8,-8,701_2016
701,Turkmenistan,2017,-8,-8,701_2017
701,Turkmenistan,2018,-8,-8,701_2018
702,Tajikistan,1991,-2,-2,702_1991
702,Tajikistan,1992,-6,-6,702_1992
702,Tajikistan,1993,-6,-6,702_1993
702,Tajikistan,1994,-6,-6,702_1994
702,Tajikistan,1995,-6,-6,702_1995
702,Tajikistan,1996,-6,-6,702_1996
702,Tajikistan,1997,-5,-5,702_1997
702,Tajikistan,1998,-1,-1,702_1998
702,Tajikistan,1999,-1,-1,702_1999
702,Tajikistan,2000,-1,-1,702_2000
702,Tajikistan,2001,-1,-1,702_2001
702,Tajikistan,2002,-1,-1,702_2002
702,Tajikistan,2003,-3,-3,702_2003
702,Tajikistan,2004,-3,-3,702_2004
702,Tajikistan,2005,-3,-3,702_2005
702,Tajikistan,2006,-3,-3,702_2006
702,Tajikistan,2007,-3,-3,702_2007
702,Tajikistan,2008,-3,-3,702_2008
702,Tajikistan,2009,-3,-3,702_2009
702,Tajikistan,2010,-3,-3,702_2010
702,Tajikistan,2011,-3,-3,702_2011
702,Tajikistan,2012,-3,-3,702_2012
702,Tajikistan,2013,-3,-3,702_2013
702,Tajikistan,2014,-3,-3,702_2014
702,Tajikistan,2015,-3,-3,702_2015
702,Tajikistan,2016,-3,-3,702_2016
702,Tajikistan,2017,-3,-3,702_2017
702,Tajikistan,2018,-3,-3,702_2018
703,Kyrgyzstan,1991,-3,-3,703_1991
703,Kyrgyzstan,1992,-3,-3,703_1992
703,Kyrgyzstan,1993,-3,-3,703_1993
703,Kyrgyzstan,1994,-3,-3,703_1994
703,Kyrgyzstan,1995,-3,-3,703_1995
703,Kyrgyzstan,1996,-3,-3,703_1996
703,Kyrgyzstan,1997,-3,-3,703_1997
703,Kyrgyzstan,1998,-3,-3,703_1998
703,Kyrgyzstan,1999,-3,-3,703_1999
703,Kyrgyzstan,2000,-3,-3,703_2000
703,Kyrgyzstan,2001,-3,-3,703_2001
703,Kyrgyzstan,2002,-3,-3,703_2002
703,Kyrgyzstan,2003,-3,-3,703_2003
703,Kyrgyzstan,2004,-3,-3,703_2004
703,Kyrgyzstan,2005,3,3,703_2005
703,Kyrgyzstan,2006,4,4,703_2006
703,Kyrgyzstan,2007,3,3,703_2007
703,Kyrgyzstan,2008,3,3,703_2008
703,Kyrgyzstan,2009,1,1,703_2009
703,Kyrgyzstan,2010,-88,4,703_2010
703,Kyrgyzstan,2011,7,7,703_2011
703,Kyrgyzstan,2012,7,7,703_2012
703,Kyrgyzstan,2013,7,7,703_2013
703,Kyrgyzstan,2014,7,7,703_2014
703,Kyrgyzstan,2015,7,7,703_2015
703,Kyrgyzstan,2016,7,7,703_2016
703,Kyrgyzstan,2017,8,8,703_2017
703,Kyrgyzstan,2018,8,8,703_2018
704,Uzbekistan,1991,-9,-9,704_1991
704,Uzbekistan,1992,-9,-9,704_1992
704,Uzbekistan,1993,-9,-9,704_1993
704,Uzbekistan,1994,-9,-9,704_1994
704,Uzbekistan,1995,-9,-9,704_1995
704,Uzbekistan,1996,-9,-9,704_1996
704,Uzbekistan,1997,-9,-9,704_1997
704,Uzbekistan,1998,-9,-9,704_1998
704,Uzbekistan,1999,-9,-9,704_1999
704,Uzbekistan,2000,-9,-9,704_2000
704,Uzbekistan,2001,-9,-9,704_2001
704,Uzbekistan,2002,-9,-9,704_2002
704,Uzbekistan,2003,-9,-9,704_2003
704,Uzbekistan,2004,-9,-9,704_2004
704,Uzbekistan,2005,-9,-9,704_2005
704,Uzbekistan,2006,-9,-9,704_2006
704,Uzbekistan,2007,-9,-9,704_2007
704,Uzbekistan,2008,-9,-9,704_2008
704,Uzbekistan,2009,-9,-9,704_2009
704,Uzbekistan,2010,-9,-9,704_2010
704,Uzbekistan,2011,-9,-9,704_2011
704,Uzbekistan,2012,-9,-9,704_2012
704,Uzbekistan,2013,-9,-9,704_2013
704,Uzbekistan,2014,-9,-9,704_2014
704,Uzbekistan,2015,-9,-9,704_2015
704,Uzbekistan,2016,-9,-9,704_2016
704,Uzbekistan,2017,-9,-9,704_2017
704,Uzbekistan,2018,-9,-9,704_2018
705,Kazakhstan,1991,-3,-3,705_1991
705,Kazakhstan,1992,-3,-3,705_1992
705,Kazakhstan,1993,-3,-3,705_1993
705,Kazakhstan,1994,-3,-3,705_1994
705,Kazakhstan,1995,-4,-4,705_1995
705,Kazakhstan,1996,-4,-4,705_1996
705,Kazakhstan,1997,-4,-4,705_1997
705,Kazakhstan,1998,-4,-4,705_1998
705,Kazakhstan,1999,-4,-4,705_1999
705,Kazakhstan,2000,-4,-4,705_2000
705,Kazakhstan,2001,-4,-4,705_2001
705,Kazakhstan,2002,-6,-6,705_2002
705,Kazakhstan,2003,-6,-6,705_2003
705,Kazakhstan,2004,-6,-6,705_2004
705,Kazakhstan,2005,-6,-6,705_2005
705,Kazakhstan,2006,-6,-6,705_2006
705,Kazakhstan,2007,-6,-6,705_2007
705,Kazakhstan,2008,-6,-6,705_2008
705,Kazakhstan,2009,-6,-6,705_2009
705,Kazakhstan,2010,-6,-6,705_2010
705,Kazakhstan,2011,-6,-6,705_2011
705,Kazakhstan,2012,-6,-6,705_2012
705,Kazakhstan,2013,-6,-6,705_2013
705,Kazakhstan,2014,-6,-6,705_2014
705,Kazakhstan,2015,-6,-6,705_2015
705,Kazakhstan,2016,-6,-6,705_2016
705,Kazakhstan,2017,-6,-6,705_2017
705,Kazakhstan,2018,-6,-6,705_2018
710,China,1800,-6,-6,710_1800
710,China,1801,-6,-6,710_1801
710,China,1802,-6,-6,710_1802
710,China,1803,-6,-6,710_1803
710,China,1804,-6,-6,710_1804
710,China,1805,-6,-6,710_1805
710,China,1806,-6,-6,710_1806
710,China,1807,-6,-6,710_1807
710,China,1808,-6,-6,710_1808
710,China,1809,-6,-6,710_1809
710,China,1810,-6,-6,710_1810
710,China,1811,-6,-6,710_1811
710,China,1812,-6,-6,710_1812
710,China,1813,-6,-6,710_1813
710,China,1814,-6,-6,710_1814
710,China,1815,-6,-6,710_1815
710,China,1816,-6,-6,710_1816
710,China,1817,-6,-6,710_1817
710,China,1818,-6,-6,710_1818
710,China,1819,-6,-6,710_1819
710,China,1820,-6,-6,710_1820
710,China,1821,-6,-6,710_1821
710,China,1822,-6,-6,710_1822
710,China,1823,-6,-6,710_1823
710,China,1824,-6,-6,710_1824
710,China,1825,-6,-6,710_1825
710,China,1826,-6,-6,710_1826
710,China,1827,-6,-6,710_1827
710,China,1828,-6,-6,710_1828
710,China,1829,-6,-6,710_1829
710,China,1830,-6,-6,710_1830
710,China,1831,-6,-6,710_1831
710,China,1832,-6,-6,710_1832
710,China,1833,-6,-6,710_1833
710,China,1834,-6,-6,710_1834
710,China,1835,-6,-6,710_1835
710,China,1836,-6,-6,710_1836
710,China,1837,-6,-6,710_1837
710,China,1838,-6,-6,710_1838
710,China,1839,-6,-6,710_1839
710,China,1840,-6,-6,710_1840
710,China,1841,-6,-6,710_1841
710,China,1842,-6,-6,710_1842
710,China,1843,-6,-6,710_1843
710,China,1844,-6,-6,710_1844
710,China,1845,-6,-6,710_1845
710,China,1846,-6,-6,710_1846
710,China,1847,-6,-6,710_1847
710,China,1848,-6,-6,710_1848
710,China,1849,-6,-6,710_1849
710,China,1850,-6,-6,710_1850
710,China,1851,-6,-6,710_1851
710,China,1852,-6,-6,710_1852
710,China,1853,-6,-6,710_1853
710,China,1854,-6,-6,710_1854
710,China,1855,-6,-6,710_1855
710,China,1856,-6,-6,710_1856
710,China,1857,-6,-6,710_1857
710,China,1858,-6,-6,710_1858
710,China,1859,-6,-6,710_1859
710,China,1860,-66,NA,710_1860
710,China,1861,-66,NA,710_1861
710,China,1862,-6,-6,710_1862
710,China,1863,-6,-6,710_1863
710,China,1864,-6,-6,710_1864
710,China,1865,-6,-6,710_1865
710,China,1866,-6,-6,710_1866
710,China,1867,-6,-6,710_1867
710,China,1868,-6,-6,710_1868
710,China,1869,-6,-6,710_1869
710,China,1870,-6,-6,710_1870
710,China,1871,-6,-6,710_1871
710,China,1872,-6,-6,710_1872
710,China,1873,-6,-6,710_1873
710,China,1874,-6,-6,710_1874
710,China,1875,-6,-6,710_1875
710,China,1876,-6,-6,710_1876
710,China,1877,-6,-6,710_1877
710,China,1878,-6,-6,710_1878
710,China,1879,-6,-6,710_1879
710,China,1880,-6,-6,710_1880
710,China,1881,-6,-6,710_1881
710,China,1882,-6,-6,710_1882
710,China,1883,-6,-6,710_1883
710,China,1884,-6,-6,710_1884
710,China,1885,-6,-6,710_1885
710,China,1886,-6,-6,710_1886
710,China,1887,-6,-6,710_1887
710,China,1888,-6,-6,710_1888
710,China,1889,-6,-6,710_1889
710,China,1890,-6,-6,710_1890
710,China,1891,-6,-6,710_1891
710,China,1892,-6,-6,710_1892
710,China,1893,-6,-6,710_1893
710,China,1894,-6,-6,710_1894
710,China,1895,-6,-6,710_1895
710,China,1896,-6,-6,710_1896
710,China,1897,-6,-6,710_1897
710,China,1898,-6,-6,710_1898
710,China,1899,-6,-6,710_1899
710,China,1900,-6,-6,710_1900
710,China,1901,-6,-6,710_1901
710,China,1902,-6,-6,710_1902
710,China,1903,-6,-6,710_1903
710,China,1904,-6,-6,710_1904
710,China,1905,-6,-6,710_1905
710,China,1906,-6,-6,710_1906
710,China,1907,-6,-6,710_1907
710,China,1908,-6,-6,710_1908
710,China,1909,-6,-6,710_1909
710,China,1910,-6,-6,710_1910
710,China,1911,-88,-2,710_1911
710,China,1912,2,2,710_1912
710,China,1913,-88,-2,710_1913
710,China,1914,-5,-5,710_1914
710,China,1915,-5,-5,710_1915
710,China,1916,-5,-5,710_1916
710,China,1917,-5,-5,710_1917
710,China,1918,-5,-5,710_1918
710,China,1919,-5,-5,710_1919
710,China,1920,-5,-5,710_1920
710,China,1921,-5,-5,710_1921
710,China,1922,-5,-5,710_1922
710,China,1923,-5,-5,710_1923
710,China,1924,-5,-5,710_1924
710,China,1925,-5,-5,710_1925
710,China,1926,-5,-5,710_1926
710,China,1927,-5,-5,710_1927
710,China,1928,-5,-5,710_1928
710,China,1929,-5,-5,710_1929
710,China,1930,-5,-5,710_1930
710,China,1931,-5,-5,710_1931
710,China,1932,-5,-5,710_1932
710,China,1933,-5,-5,710_1933
710,China,1934,-5,-5,710_1934
710,China,1935,-5,-5,710_1935
710,China,1936,-5,-5,710_1936
710,China,1937,-66,NA,710_1937
710,China,1938,-66,NA,710_1938
710,China,1939,-66,NA,710_1939
710,China,1940,-66,NA,710_1940
710,China,1941,-66,NA,710_1941
710,China,1942,-66,NA,710_1942
710,China,1943,-66,NA,710_1943
710,China,1944,-66,NA,710_1944
710,China,1945,-66,NA,710_1945
710,China,1946,-5,-5,710_1946
710,China,1947,-5,-5,710_1947
710,China,1948,-5,-5,710_1948
710,China,1949,-8,-8,710_1949
710,China,1950,-8,-8,710_1950
710,China,1951,-8,-8,710_1951
710,China,1952,-8,-8,710_1952
710,China,1953,-8,-8,710_1953
710,China,1954,-8,-8,710_1954
710,China,1955,-8,-8,710_1955
710,China,1956,-8,-8,710_1956
710,China,1957,-8,-8,710_1957
710,China,1958,-8,-8,710_1958
710,China,1959,-8,-8,710_1959
710,China,1960,-8,-8,710_1960
710,China,1961,-8,-8,710_1961
710,China,1962,-8,-8,710_1962
710,China,1963,-8,-8,710_1963
710,China,1964,-8,-8,710_1964
710,China,1965,-8,-8,710_1965
710,China,1966,-9,-9,710_1966
710,China,1967,-9,-9,710_1967
710,China,1968,-9,-9,710_1968
710,China,1969,-8,-8,710_1969
710,China,1970,-8,-8,710_1970
710,China,1971,-8,-8,710_1971
710,China,1972,-8,-8,710_1972
710,China,1973,-8,-8,710_1973
710,China,1974,-8,-8,710_1974
710,China,1975,-8,-8,710_1975
710,China,1976,-7,-7,710_1976
710,China,1977,-7,-7,710_1977
710,China,1978,-7,-7,710_1978
710,China,1979,-7,-7,710_1979
710,China,1980,-7,-7,710_1980
710,China,1981,-7,-7,710_1981
710,China,1982,-7,-7,710_1982
710,China,1983,-7,-7,710_1983
710,China,1984,-7,-7,710_1984
710,China,1985,-7,-7,710_1985
710,China,1986,-7,-7,710_1986
710,China,1987,-7,-7,710_1987
710,China,1988,-7,-7,710_1988
710,China,1989,-7,-7,710_1989
710,China,1990,-7,-7,710_1990
710,China,1991,-7,-7,710_1991
710,China,1992,-7,-7,710_1992
710,China,1993,-7,-7,710_1993
710,China,1994,-7,-7,710_1994
710,China,1995,-7,-7,710_1995
710,China,1996,-7,-7,710_1996
710,China,1997,-7,-7,710_1997
710,China,1998,-7,-7,710_1998
710,China,1999,-7,-7,710_1999
710,China,2000,-7,-7,710_2000
710,China,2001,-7,-7,710_2001
710,China,2002,-7,-7,710_2002
710,China,2003,-7,-7,710_2003
710,China,2004,-7,-7,710_2004
710,China,2005,-7,-7,710_2005
710,China,2006,-7,-7,710_2006
710,China,2007,-7,-7,710_2007
710,China,2008,-7,-7,710_2008
710,China,2009,-7,-7,710_2009
710,China,2010,-7,-7,710_2010
710,China,2011,-7,-7,710_2011
710,China,2012,-7,-7,710_2012
710,China,2013,-7,-7,710_2013
710,China,2014,-7,-7,710_2014
710,China,2015,-7,-7,710_2015
710,China,2016,-7,-7,710_2016
710,China,2017,-7,-7,710_2017
710,China,2018,-7,-7,710_2018
712,Mongolia,1924,-7,-7,712_1924
712,Mongolia,1925,-7,-7,712_1925
712,Mongolia,1926,-7,-7,712_1926
712,Mongolia,1927,-7,-7,712_1927
712,Mongolia,1928,-7,-7,712_1928
712,Mongolia,1929,-7,-7,712_1929
712,Mongolia,1930,-7,-7,712_1930
712,Mongolia,1931,-7,-7,712_1931
712,Mongolia,1932,-7,-7,712_1932
712,Mongolia,1933,-7,-7,712_1933
712,Mongolia,1934,-9,-9,712_1934
712,Mongolia,1935,-9,-9,712_1935
712,Mongolia,1936,-9,-9,712_1936
712,Mongolia,1937,-9,-9,712_1937
712,Mongolia,1938,-9,-9,712_1938
712,Mongolia,1939,-9,-9,712_1939
712,Mongolia,1940,-9,-9,712_1940
712,Mongolia,1941,-9,-9,712_1941
712,Mongolia,1942,-9,-9,712_1942
712,Mongolia,1943,-9,-9,712_1943
712,Mongolia,1944,-9,-9,712_1944
712,Mongolia,1945,-9,-9,712_1945
712,Mongolia,1946,-9,-9,712_1946
712,Mongolia,1947,-9,-9,712_1947
712,Mongolia,1948,-9,-9,712_1948
712,Mongolia,1949,-9,-9,712_1949
712,Mongolia,1950,-9,-9,712_1950
712,Mongolia,1951,-9,-9,712_1951
712,Mongolia,1952,-7,-7,712_1952
712,Mongolia,1953,-7,-7,712_1953
712,Mongolia,1954,-7,-7,712_1954
712,Mongolia,1955,-7,-7,712_1955
712,Mongolia,1956,-7,-7,712_1956
712,Mongolia,1957,-7,-7,712_1957
712,Mongolia,1958,-7,-7,712_1958
712,Mongolia,1959,-7,-7,712_1959
712,Mongolia,1960,-7,-7,712_1960
712,Mongolia,1961,-7,-7,712_1961
712,Mongolia,1962,-7,-7,712_1962
712,Mongolia,1963,-7,-7,712_1963
712,Mongolia,1964,-7,-7,712_1964
712,Mongolia,1965,-7,-7,712_1965
712,Mongolia,1966,-7,-7,712_1966
712,Mongolia,1967,-7,-7,712_1967
712,Mongolia,1968,-7,-7,712_1968
712,Mongolia,1969,-7,-7,712_1969
712,Mongolia,1970,-7,-7,712_1970
712,Mongolia,1971,-7,-7,712_1971
712,Mongolia,1972,-7,-7,712_1972
712,Mongolia,1973,-7,-7,712_1973
712,Mongolia,1974,-7,-7,712_1974
712,Mongolia,1975,-7,-7,712_1975
712,Mongolia,1976,-7,-7,712_1976
712,Mongolia,1977,-7,-7,712_1977
712,Mongolia,1978,-7,-7,712_1978
712,Mongolia,1979,-7,-7,712_1979
712,Mongolia,1980,-7,-7,712_1980
712,Mongolia,1981,-7,-7,712_1981
712,Mongolia,1982,-7,-7,712_1982
712,Mongolia,1983,-7,-7,712_1983
712,Mongolia,1984,-7,-7,712_1984
712,Mongolia,1985,-7,-7,712_1985
712,Mongolia,1986,-7,-7,712_1986
712,Mongolia,1987,-7,-7,712_1987
712,Mongolia,1988,-7,-7,712_1988
712,Mongolia,1989,-7,-7,712_1989
712,Mongolia,1990,2,2,712_1990
712,Mongolia,1991,2,2,712_1991
712,Mongolia,1992,9,9,712_1992
712,Mongolia,1993,9,9,712_1993
712,Mongolia,1994,9,9,712_1994
712,Mongolia,1995,9,9,712_1995
712,Mongolia,1996,10,10,712_1996
712,Mongolia,1997,10,10,712_1997
712,Mongolia,1998,10,10,712_1998
712,Mongolia,1999,10,10,712_1999
712,Mongolia,2000,10,10,712_2000
712,Mongolia,2001,10,10,712_2001
712,Mongolia,2002,10,10,712_2002
712,Mongolia,2003,10,10,712_2003
712,Mongolia,2004,10,10,712_2004
712,Mongolia,2005,10,10,712_2005
712,Mongolia,2006,10,10,712_2006
712,Mongolia,2007,10,10,712_2007
712,Mongolia,2008,10,10,712_2008
712,Mongolia,2009,10,10,712_2009
712,Mongolia,2010,10,10,712_2010
712,Mongolia,2011,10,10,712_2011
712,Mongolia,2012,10,10,712_2012
712,Mongolia,2013,10,10,712_2013
712,Mongolia,2014,10,10,712_2014
712,Mongolia,2015,10,10,712_2015
712,Mongolia,2016,10,10,712_2016
712,Mongolia,2017,10,10,712_2017
712,Mongolia,2018,10,10,712_2018
713,Taiwan,1949,-8,-8,713_1949
713,Taiwan,1950,-8,-8,713_1950
713,Taiwan,1951,-8,-8,713_1951
713,Taiwan,1952,-8,-8,713_1952
713,Taiwan,1953,-8,-8,713_1953
713,Taiwan,1954,-8,-8,713_1954
713,Taiwan,1955,-8,-8,713_1955
713,Taiwan,1956,-8,-8,713_1956
713,Taiwan,1957,-8,-8,713_1957
713,Taiwan,1958,-8,-8,713_1958
713,Taiwan,1959,-8,-8,713_1959
713,Taiwan,1960,-8,-8,713_1960
713,Taiwan,1961,-8,-8,713_1961
713,Taiwan,1962,-8,-8,713_1962
713,Taiwan,1963,-8,-8,713_1963
713,Taiwan,1964,-8,-8,713_1964
713,Taiwan,1965,-8,-8,713_1965
713,Taiwan,1966,-8,-8,713_1966
713,Taiwan,1967,-8,-8,713_1967
713,Taiwan,1968,-8,-8,713_1968
713,Taiwan,1969,-8,-8,713_1969
713,Taiwan,1970,-8,-8,713_1970
713,Taiwan,1971,-8,-8,713_1971
713,Taiwan,1972,-8,-8,713_1972
713,Taiwan,1973,-8,-8,713_1973
713,Taiwan,1974,-8,-8,713_1974
713,Taiwan,1975,-7,-7,713_1975
713,Taiwan,1976,-7,-7,713_1976
713,Taiwan,1977,-7,-7,713_1977
713,Taiwan,1978,-7,-7,713_1978
713,Taiwan,1979,-7,-7,713_1979
713,Taiwan,1980,-7,-7,713_1980
713,Taiwan,1981,-7,-7,713_1981
713,Taiwan,1982,-7,-7,713_1982
713,Taiwan,1983,-7,-7,713_1983
713,Taiwan,1984,-7,-7,713_1984
713,Taiwan,1985,-7,-7,713_1985
713,Taiwan,1986,-7,-7,713_1986
713,Taiwan,1987,-1,-1,713_1987
713,Taiwan,1988,-1,-1,713_1988
713,Taiwan,1989,-1,-1,713_1989
713,Taiwan,1990,-1,-1,713_1990
713,Taiwan,1991,-1,-1,713_1991
713,Taiwan,1992,7,7,713_1992
713,Taiwan,1993,7,7,713_1993
713,Taiwan,1994,7,7,713_1994
713,Taiwan,1995,7,7,713_1995
713,Taiwan,1996,8,8,713_1996
713,Taiwan,1997,9,9,713_1997
713,Taiwan,1998,9,9,713_1998
713,Taiwan,1999,9,9,713_1999
713,Taiwan,2000,9,9,713_2000
713,Taiwan,2001,9,9,713_2001
